1932.29	13.90	2893.49
1932.37	13.70	2602.53
1932.46	13.60	2295.74
1932.54	13.60	2436.65
1932.62	13.50	3714.17
1932.71	13.40	4128.67
1932.79	13.30	3608.83
1932.87	13.20	3622.83
1932.96	13.10	3552.97
1933.04	12.90	3772.72
1933.12	12.70	3400.18
1933.21	12.60	3438.36
1933.29	12.60	3824.70
1933.37	12.60	4945.79
1933.46	12.70	5769.37
1933.54	13.10	6066.26
1933.62	13.20	5740.64
1933.71	13.20	5712.62
1933.79	13.20	5176.72
1933.87	13.20	5321.50
1933.96	13.20	5444.83
1934.04	13.20	5776.18
1934.12	13.30	6177.02
1934.21	13.30	5880.65
1934.29	13.30	5999.44
1934.37	13.30	5409.94
1934.46	13.40	5461.02
1934.54	13.40	5223.21
1934.62	13.40	5039.67
1934.71	13.60	4865.86
1934.79	13.50	4961.17
1934.87	13.50	5120.50
1934.96	13.40	5213.38
1935.04	13.60	5157.52
1935.12	13.70	4985.79
1935.21	13.70	4690.14
1935.29	13.80	5025.56
1935.37	13.80	5440.80
1935.46	13.70	5709.11
1935.54	13.70	6028.79
1935.62	13.70	6457.12
1935.71	13.70	6614.24
1935.79	13.70	6812.22
1935.87	13.80	7420.04
1935.96	13.80	7442.32
1936.04	13.80	7876.08
1936.12	13.80	8351.64
1936.21	13.70	8615.93
1936.29	13.70	8652.49
1936.37	13.70	8218.96
1936.46	13.80	8533.40
1936.54	13.90	9001.15
1936.62	14.00	9143.14
1936.71	14.00	9276.13
1936.79	14.00	9792.75
1936.87	14.00	10098.27
1936.96	14.00	9958.67
1937.04	14.10	10230.49
1937.12	14.10	10568.79
1937.21	14.20	10518.99
1937.29	14.30	9859.35
1937.37	14.40	9392.29
1937.46	14.40	9080.17
1937.54	14.50	9593.00
1937.62	14.50	9729.69
1937.71	14.60	8332.03
1937.79	14.60	7157.89
1937.87	14.50	6612.03
1937.96	14.40	6590.57
1938.04	14.20	6899.37
1938.12	14.10	6822.70
1938.21	14.10	6411.73
1938.29	14.20	6146.68
1938.37	14.10	6285.90
1938.46	14.10	6469.60
1938.54	14.10	7793.59
1938.62	14.10	7874.59
1938.71	14.10	7551.55
1938.79	14.00	8486.32
1938.87	14.00	8523.14
1938.96	14.00	8303.05
1939.04	14.00	8206.73
1939.12	13.90	8228.11
1939.21	13.90	8250.23
1939.29	13.80	7292.97
1939.37	13.80	7591.89
1939.46	13.80	7756.95
1939.54	13.80	7977.51
1939.62	13.80	7892.92
1939.71	14.10	8579.60
1939.79	14.00	8761.55
1939.87	14.00	8639.30
1939.96	14.00	8469.97
1940.04	13.90	8518.45
1940.12	14.00	8438.51
1940.21	14.00	8426.42
1940.29	14.00	8546.44
1940.37	14.00	7406.64
1940.46	14.10	6759.23
1940.54	14.00	7071.31
1940.62	14.00	7259.08
1940.71	14.00	7604.84
1940.79	14.00	7716.32
1940.87	14.00	7936.26
1940.96	14.10	7597.09
1941.04	14.10	7652.00
1941.12	14.10	7214.20
